pelatihan_id,kode_pelatihan,dibuat_oleh_admin_id,jenis_pelatihan_id,status_pelatihan_id,judul_pelatihan,deskripsi_pelatihan,mentor_nama,durasi_jam,total_modul,harga,akses_seumur_hidup,masa_akses_hari,rating_rata_rata,jumlah_alumni,thumbnail_url,syarat_ketentuan,tanggal_publish,is_deleted,deleted_at,archived_at,created_at,updated_at
PLT000273,PLT-2026-00273,ADM000227,JP09,PUBLISHED,Desain Kemasan dan Branding - Praktis,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam desain kemasan dan branding - praktis. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Annisa Pertiwi,4,5,0,true,365,4.64,501,https://cdn.umkmtumbuh.local/training/plt000273.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-06-20 08:01:25,false,,,2024-06-13 08:01:25,2024-08-22 08:01:25
PLT000274,PLT-2026-00274,ADM000012,JP10,DRAFT,Customer Service dan Retensi Pelanggan - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam customer service dan retensi pelanggan - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Lois Herfina,6,6,0,true,60,,0,https://cdn.umkmtumbuh.local/training/plt000274.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",,false,,,2025-04-28 16:36:51,2025-07-19 16:36:51
PLT000275,PLT-2026-00275,ADM000114,JP11,PUBLISHED,Operasional Produksi Efisien - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam operasional produksi efisien - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Satria Hermawan,5,5,0,true,60,4.89,687,https://cdn.umkmtumbuh.local/training/plt000275.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-06-18 08:11:55,false,,,2025-06-04 08:11:55,2025-08-01 08:11:55
PLT000276,PLT-2026-00276,ADM000098,JP12,PUBLISHED,Branding UMKM dan Pitching - Mandiri,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi branding umkm dan pitching - mandiri disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Bahlil Hakim,5,4,0,true,90,4.83,650,https://cdn.umkmtumbuh.local/training/plt000276.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-06-15 07:48:16,false,,,2025-05-22 07:48:16,2025-08-06 07:48:16
PLT000277,PLT-2026-00277,ADM000181,JP01,PUBLISHED,Pembukuan Praktis untuk UMKM - Kelas Proyek,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - kelas proyek secara praktis melalui modul bertahap dan unggahan tugas proyek.,Rizal Maharani,8,6,0,false,60,4.63,576,https://cdn.umkmtumbuh.local/training/plt000277.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-08-15 14:40:51,false,,,2025-07-10 14:40:51,2025-10-11 14:40:51
PLT000278,PLT-2026-00278,ADM000136,JP02,PUBLISHED,Strategi Pemasaran Digital - Kelas Proyek,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait strategi pemasaran digital - kelas proyek. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Gilang Prasetyo,8,5,0,false,60,4.91,176,https://cdn.umkmtumbuh.local/training/plt000278.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-09-18 12:47:15,false,,,2024-08-15 12:47:15,2024-11-17 12:47:15
PLT000279,PLT-2026-00279,ADM000165,JP03,ONGOING,Foto Produk dan Katalog Online - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam foto produk dan katalog online - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Ayu Purnomo,5,4,0,true,90,4.27,237,https://cdn.umkmtumbuh.local/training/plt000279.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-12-17 03:44:26,false,,,2025-11-13 03:44:26,2026-02-18 03:44:26
PLT000280,PLT-2026-00280,ADM000220,JP04,ARCHIVED,Legalitas dan Dokumen Usaha - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam legalitas dan dokumen usaha - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Rendra Anwar,3,4,0,false,180,4.43,813,https://cdn.umkmtumbuh.local/training/plt000280.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-07-23 08:05:01,false,,2027-01-27 08:05:01,2025-06-16 08:05:01,2025-08-14 08:05:01
PLT000281,PLT-2026-00281,ADM000149,JP05,ARCHIVED,Persiapan Sertifikasi Halal - Kelas Proyek,Program pendampingan singkat untuk UMKM yang ingin menerapkan persiapan sertifikasi halal - kelas proyek secara praktis melalui modul bertahap dan unggahan tugas proyek.,Titin Astuti,5,6,0,false,90,4.32,632,https://cdn.umkmtumbuh.local/training/plt000281.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-06-27 15:47:40,false,,2026-03-09 15:47:40,2024-06-04 15:47:40,2024-07-28 15:47:40
PLT000282,PLT-2026-00282,ADM000224,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Mandiri,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi pembukuan dan harga pokok produksi - mandiri disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Khusnul Artanti,7,8,0,true,180,4.92,928,https://cdn.umkmtumbuh.local/training/plt000282.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-09-28 11:37:29,false,,,2024-08-24 11:37:29,2024-12-08 11:37:29
PLT000283,PLT-2026-00283,ADM000159,JP07,ONGOING,Optimasi Marketplace - Kelas Proyek,Program pendampingan singkat untuk UMKM yang ingin menerapkan optimasi marketplace - kelas proyek secara praktis melalui modul bertahap dan unggahan tugas proyek.,Wulan Cahyono,8,6,0,true,60,4.81,243,https://cdn.umkmtumbuh.local/training/plt000283.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-08-16 10:21:35,false,,,2025-07-31 10:21:35,2025-10-28 10:21:35
PLT000284,PLT-2026-00284,ADM000045,JP08,ARCHIVED,Ekspor Pemula untuk Produk Lokal - Batch UMKM,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam ekspor pemula untuk produk lokal - batch umkm. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Mursid Mutmainah,8,7,0,false,365,4.90,184,https://cdn.umkmtumbuh.local/training/plt000284.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-07-30 21:35:32,false,,2027-01-06 21:35:32,2025-06-22 21:35:32,2025-10-21 21:35:32
PLT000285,PLT-2026-00285,ADM000144,JP09,DRAFT,Desain Kemasan dan Branding - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Nur Kusumawati,5,4,0,true,90,,0,https://cdn.umkmtumbuh.local/training/plt000285.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",,false,,,2025-08-09 08:50:35,2025-11-24 08:50:35
PLT000286,PLT-2026-00286,ADM000218,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Kelas Proyek,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam customer service dan retensi pelanggan - kelas proyek. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Putri Nuraini,11,7,0,true,365,4.29,501,https://cdn.umkmtumbuh.local/training/plt000286.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-09-24 22:43:12,false,,,2025-08-21 22:43:12,2025-11-27 22:43:12
PLT000287,PLT-2026-00287,ADM000194,JP11,PUBLISHED,Operasional Produksi Efisien - Batch UMKM,Program pendampingan singkat untuk UMKM yang ingin menerapkan operasional produksi efisien - batch umkm secara praktis melalui modul bertahap dan unggahan tugas proyek.,Aulia Nugroho,6,7,0,true,60,4.51,476,https://cdn.umkmtumbuh.local/training/plt000287.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-03-01 15:04:17,false,,,2026-02-17 15:04:17,2026-03-18 15:04:17
PLT000288,PLT-2026-00288,ADM000011,JP12,CANCELLED,Branding UMKM dan Pitching - Mandiri,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi branding umkm dan pitching - mandiri disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Teguh Ningsih,3,4,0,true,180,4.51,390,https://cdn.umkmtumbuh.local/training/plt000288.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-11-22 22:13:23,true,2024-12-22 22:13:23,,2024-11-02 22:13:23,2024-12-14 22:13:23
PLT000289,PLT-2026-00289,ADM000022,JP01,ONGOING,Pembukuan Praktis untuk UMKM - Praktis,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan praktis untuk umkm - praktis. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Kirana Fitriani,6,7,0,false,60,4.27,622,https://cdn.umkmtumbuh.local/training/plt000289.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-07-25 15:10:59,false,,,2025-07-19 15:10:59,2025-09-11 15:10:59
PLT000290,PLT-2026-00290,ADM000119,JP02,DRAFT,Strategi Pemasaran Digital - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait strategi pemasaran digital - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Dimas Azarel,7,6,0,true,365,,0,https://cdn.umkmtumbuh.local/training/plt000290.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",,false,,,2026-04-08 21:58:14,2026-06-10 21:58:14
PLT000291,PLT-2026-00291,ADM000230,JP03,PUBLISHED,Foto Produk dan Katalog Online - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam foto produk dan katalog online - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Aditya Pangestu,5,6,0,true,180,4.88,655,https://cdn.umkmtumbuh.local/training/plt000291.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-01-27 10:35:54,false,,,2025-01-15 10:35:54,2025-02-23 10:35:54
PLT000292,PLT-2026-00292,ADM000147,JP04,ONGOING,Legalitas dan Dokumen Usaha - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Naila Maryati,7,5,0,false,60,4.20,534,https://cdn.umkmtumbuh.local/training/plt000292.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-05-03 04:34:15,false,,,2024-04-07 04:34:15,2024-06-27 04:34:15
PLT000293,PLT-2026-00293,ADM000142,JP05,PUBLISHED,Persiapan Sertifikasi Halal - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi persiapan sertifikasi halal - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Reza Sutrisno,5,6,0,false,30,4.71,491,https://cdn.umkmtumbuh.local/training/plt000293.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2026-03-23 11:44:17,false,,,2026-02-22 11:44:17,2026-06-07 11:44:17
PLT000294,PLT-2026-00294,ADM000008,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Batch UMKM,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan dan harga pokok produksi - batch umkm secara praktis melalui modul bertahap dan unggahan tugas proyek.,Raihan Prakoso,13,8,0,true,30,4.69,312,https://cdn.umkmtumbuh.local/training/plt000294.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-09-02 13:30:30,false,,,2024-08-17 13:30:30,2024-11-09 13:30:30
PLT000295,PLT-2026-00295,ADM000083,JP07,ONGOING,Optimasi Marketplace - Kelas Proyek,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam optimasi marketplace - kelas proyek. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Viola Lestari,6,5,0,true,30,4.38,276,https://cdn.umkmtumbuh.local/training/plt000295.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-11-12 03:36:17,false,,,2024-10-20 03:36:17,2025-02-05 03:36:17
PLT000296,PLT-2026-00296,ADM000151,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait ekspor pemula untuk produk lokal - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Aisyah Maulana,9,8,0,true,365,4.29,378,https://cdn.umkmtumbuh.local/training/plt000296.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-11-07 12:06:41,false,,,2024-10-22 12:06:41,2025-01-23 12:06:41
PLT000297,PLT-2026-00297,ADM000082,JP09,PUBLISHED,Desain Kemasan dan Branding - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait desain kemasan dan branding - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Sofyan Mulyani,7,8,0,true,90,4.31,959,https://cdn.umkmtumbuh.local/training/plt000297.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-10-02 04:03:31,false,,,2024-09-04 04:03:31,2024-11-14 04:03:31
PLT000298,PLT-2026-00298,ADM000100,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan customer service dan retensi pelanggan - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Sri Ungu,10,7,0,true,365,4.70,773,https://cdn.umkmtumbuh.local/training/plt000298.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-05-01 07:19:04,false,,,2026-04-02 07:19:04,2026-05-14 07:19:04
PLT000299,PLT-2026-00299,ADM000200,JP11,ARCHIVED,Operasional Produksi Efisien - Intensif,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam operasional produksi efisien - intensif. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Tania Subianto,8,5,0,true,90,4.13,108,https://cdn.umkmtumbuh.local/training/plt000299.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-05-03 08:05:45,false,,2027-01-25 08:05:45,2026-04-12 08:05:45,2026-07-09 08:05:45
PLT000300,PLT-2026-00300,ADM000236,JP12,ONGOING,Branding UMKM dan Pitching - Intensif,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi branding umkm dan pitching - intensif disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Suhartini Ramdani,9,8,0,false,60,4.54,712,https://cdn.umkmtumbuh.local/training/plt000300.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-07-13 01:12:07,false,,,2024-06-29 01:12:07,2024-08-10 01:12:07
PLT000301,PLT-2026-00301,ADM000117,JP01,PUBLISHED,Pembukuan Praktis untuk UMKM - Intensif,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - intensif secara praktis melalui modul bertahap dan unggahan tugas proyek.,Rois Wulandari,4,5,0,false,180,4.84,656,https://cdn.umkmtumbuh.local/training/plt000301.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-10-23 15:15:00,false,,,2025-09-18 15:15:00,2025-12-24 15:15:00
PLT000302,PLT-2026-00302,ADM000073,JP02,CANCELLED,Strategi Pemasaran Digital - Intensif,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi strategi pemasaran digital - intensif disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Darsih Pawestri,6,6,0,true,365,4.28,110,https://cdn.umkmtumbuh.local/training/plt000302.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-04-05 21:35:40,true,2025-05-05 21:35:40,,2025-02-24 21:35:40,2025-06-23 21:35:40
PLT000303,PLT-2026-00303,ADM000210,JP03,ONGOING,Foto Produk dan Katalog Online - Batch UMKM,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait foto produk dan katalog online - batch umkm. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Gita Wibowo,3,4,0,true,90,4.81,219,https://cdn.umkmtumbuh.local/training/plt000303.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-03-16 08:44:31,false,,,2026-03-08 08:44:31,2026-04-17 08:44:31
PLT000304,PLT-2026-00304,ADM000185,JP04,ONGOING,Legalitas dan Dokumen Usaha - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Ahmad Rahmawati,8,5,0,true,365,4.81,1013,https://cdn.umkmtumbuh.local/training/plt000304.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-09-21 14:12:53,false,,,2024-08-24 14:12:53,2024-10-10 14:12:53
PLT000305,PLT-2026-00305,ADM000104,JP05,ONGOING,Persiapan Sertifikasi Halal - Terapan,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait persiapan sertifikasi halal - terapan. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Hendra Suryani,7,7,0,false,180,4.34,849,https://cdn.umkmtumbuh.local/training/plt000305.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-04-20 22:44:02,false,,,2025-03-12 22:44:02,2025-06-01 22:44:02
