modul_id,pelatihan_id,urutan_modul,judul_modul,deskripsi_modul,durasi_menit,materi_url,is_preview,status_aktif,created_at
MOD001666,PLT000278,4,4. Evaluasi metrik kampanye,Materi praktik tentang evaluasi metrik kampanye dengan contoh penerapan langsung pada UMKM.,22,https://cdn.umkmtumbuh.local/materi/plt000278/modul-4.pdf,false,true,2024-09-15 12:47:15
MOD001667,PLT000278,5,5. Segmentasi pelanggan,Pembahasan segmentasi pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,29,https://cdn.umkmtumbuh.local/materi/plt000278/modul-5.pdf,false,true,2024-09-15 12:47:15
MOD001668,PLT000279,1,1. Pencahayaan dasar,Pembahasan pencahayaan dasar menggunakan studi kasus usaha kecil dan template kerja sederhana.,36,https://cdn.umkmtumbuh.local/materi/plt000279/modul-1.pdf,true,true,2025-12-14 03:44:26
MOD001669,PLT000279,2,2. Angle foto produk,Materi praktik tentang angle foto produk dengan contoh penerapan langsung pada UMKM.,43,https://cdn.umkmtumbuh.local/materi/plt000279/modul-2.pdf,false,true,2025-12-14 03:44:26
MOD001670,PLT000279,3,3. Editing ringan,Materi praktik tentang editing ringan dengan contoh penerapan langsung pada UMKM.,50,https://cdn.umkmtumbuh.local/materi/plt000279/modul-3.pdf,false,true,2025-12-14 03:44:26
MOD001671,PLT000279,4,4. Katalog marketplace,Modul katalog marketplace berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,57,https://cdn.umkmtumbuh.local/materi/plt000279/modul-4.pdf,false,true,2025-12-14 03:44:26
MOD001672,PLT000280,1,1. NIB dan OSS,Modul nib dan oss berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,64,https://cdn.umkmtumbuh.local/materi/plt000280/modul-1.pdf,true,true,2025-07-20 08:05:01
MOD001673,PLT000280,2,2. NPWP usaha,Modul npwp usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,71,https://cdn.umkmtumbuh.local/materi/plt000280/modul-2.pdf,false,true,2025-07-20 08:05:01
MOD001674,PLT000280,3,3. Merek dagang,Pembahasan merek dagang menggunakan studi kasus usaha kecil dan template kerja sederhana.,23,https://cdn.umkmtumbuh.local/materi/plt000280/modul-3.pdf,false,true,2025-07-20 08:05:01
MOD001675,PLT000280,4,4. Dokumen administrasi,Modul dokumen administrasi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,30,https://cdn.umkmtumbuh.local/materi/plt000280/modul-4.pdf,false,true,2025-07-20 08:05:01
MOD001676,PLT000281,1,1. Kebijakan halal,Modul kebijakan halal berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,37,https://cdn.umkmtumbuh.local/materi/plt000281/modul-1.pdf,true,true,2024-06-24 15:47:40
MOD001677,PLT000281,2,2. Alur produksi,Modul alur produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,44,https://cdn.umkmtumbuh.local/materi/plt000281/modul-2.pdf,false,true,2024-06-24 15:47:40
MOD001678,PLT000281,3,3. Bahan dan pemasok,Modul bahan dan pemasok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,51,https://cdn.umkmtumbuh.local/materi/plt000281/modul-3.pdf,false,true,2024-06-24 15:47:40
MOD001679,PLT000281,4,4. Dokumen SJPH,Materi praktik tentang dokumen sjph dengan contoh penerapan langsung pada UMKM.,58,https://cdn.umkmtumbuh.local/materi/plt000281/modul-4.pdf,false,true,2024-06-24 15:47:40
MOD001680,PLT000281,5,5. Kebijakan halal,Modul kebijakan halal berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,65,https://cdn.umkmtumbuh.local/materi/plt000281/modul-5.pdf,false,true,2024-06-24 15:47:40
MOD001681,PLT000281,6,6. Alur produksi,Materi praktik tentang alur produksi dengan contoh penerapan langsung pada UMKM.,72,https://cdn.umkmtumbuh.local/materi/plt000281/modul-6.pdf,false,true,2024-06-24 15:47:40
MOD001682,PLT000282,1,1. Biaya bahan baku,Modul biaya bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,24,https://cdn.umkmtumbuh.local/materi/plt000282/modul-1.pdf,true,true,2024-09-25 11:37:29
MOD001683,PLT000282,2,2. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,31,https://cdn.umkmtumbuh.local/materi/plt000282/modul-2.pdf,false,true,2024-09-25 11:37:29
MOD001684,PLT000282,3,3. Overhead,Materi praktik tentang overhead dengan contoh penerapan langsung pada UMKM.,38,https://cdn.umkmtumbuh.local/materi/plt000282/modul-3.pdf,false,true,2024-09-25 11:37:29
MOD001685,PLT000282,4,4. Penentuan harga jual,Pembahasan penentuan harga jual menggunakan studi kasus usaha kecil dan template kerja sederhana.,45,https://cdn.umkmtumbuh.local/materi/plt000282/modul-4.pdf,false,true,2024-09-25 11:37:29
MOD001686,PLT000282,5,5. Biaya bahan baku,Pembahasan biaya bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,52,https://cdn.umkmtumbuh.local/materi/plt000282/modul-5.pdf,false,true,2024-09-25 11:37:29
MOD001687,PLT000282,6,6. Biaya tenaga kerja,Pembahasan biaya tenaga kerja menggunakan studi kasus usaha kecil dan template kerja sederhana.,59,https://cdn.umkmtumbuh.local/materi/plt000282/modul-6.pdf,false,true,2024-09-25 11:37:29
MOD001688,PLT000282,7,7. Overhead,Modul overhead berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,66,https://cdn.umkmtumbuh.local/materi/plt000282/modul-7.pdf,false,true,2024-09-25 11:37:29
MOD001689,PLT000282,8,8. Penentuan harga jual,Pembahasan penentuan harga jual menggunakan studi kasus usaha kecil dan template kerja sederhana.,73,https://cdn.umkmtumbuh.local/materi/plt000282/modul-8.pdf,false,true,2024-09-25 11:37:29
MOD001690,PLT000283,1,1. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,25,https://cdn.umkmtumbuh.local/materi/plt000283/modul-1.pdf,true,true,2025-08-13 10:21:35
MOD001691,PLT000283,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,32,https://cdn.umkmtumbuh.local/materi/plt000283/modul-2.pdf,false,true,2025-08-13 10:21:35
MOD001692,PLT000283,3,3. Voucher dan promosi,Materi praktik tentang voucher dan promosi dengan contoh penerapan langsung pada UMKM.,39,https://cdn.umkmtumbuh.local/materi/plt000283/modul-3.pdf,false,true,2025-08-13 10:21:35
MOD001693,PLT000283,4,4. Manajemen rating,Pembahasan manajemen rating menggunakan studi kasus usaha kecil dan template kerja sederhana.,46,https://cdn.umkmtumbuh.local/materi/plt000283/modul-4.pdf,false,true,2025-08-13 10:21:35
MOD001694,PLT000283,5,5. Judul produk,Materi praktik tentang judul produk dengan contoh penerapan langsung pada UMKM.,53,https://cdn.umkmtumbuh.local/materi/plt000283/modul-5.pdf,false,true,2025-08-13 10:21:35
MOD001695,PLT000283,6,6. Deskripsi SEO,Pembahasan deskripsi seo menggunakan studi kasus usaha kecil dan template kerja sederhana.,60,https://cdn.umkmtumbuh.local/materi/plt000283/modul-6.pdf,false,true,2025-08-13 10:21:35
MOD001696,PLT000284,1,1. Kurasi produk ekspor,Materi praktik tentang kurasi produk ekspor dengan contoh penerapan langsung pada UMKM.,67,https://cdn.umkmtumbuh.local/materi/plt000284/modul-1.pdf,true,true,2025-07-27 21:35:32
MOD001697,PLT000284,2,2. Dokumen ekspor,Materi praktik tentang dokumen ekspor dengan contoh penerapan langsung pada UMKM.,74,https://cdn.umkmtumbuh.local/materi/plt000284/modul-2.pdf,false,true,2025-07-27 21:35:32
MOD001698,PLT000284,3,3. Kemasan pengiriman,Materi praktik tentang kemasan pengiriman dengan contoh penerapan langsung pada UMKM.,26,https://cdn.umkmtumbuh.local/materi/plt000284/modul-3.pdf,false,true,2025-07-27 21:35:32
MOD001699,PLT000284,4,4. Riset negara tujuan,Materi praktik tentang riset negara tujuan dengan contoh penerapan langsung pada UMKM.,33,https://cdn.umkmtumbuh.local/materi/plt000284/modul-4.pdf,false,true,2025-07-27 21:35:32
MOD001700,PLT000284,5,5. Kurasi produk ekspor,Modul kurasi produk ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,40,https://cdn.umkmtumbuh.local/materi/plt000284/modul-5.pdf,false,true,2025-07-27 21:35:32
MOD001701,PLT000284,6,6. Dokumen ekspor,Pembahasan dokumen ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,47,https://cdn.umkmtumbuh.local/materi/plt000284/modul-6.pdf,false,true,2025-07-27 21:35:32
MOD001702,PLT000284,7,7. Kemasan pengiriman,Modul kemasan pengiriman berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,54,https://cdn.umkmtumbuh.local/materi/plt000284/modul-7.pdf,false,true,2025-07-27 21:35:32
MOD001703,PLT000285,1,1. Identitas merek,Materi praktik tentang identitas merek dengan contoh penerapan langsung pada UMKM.,61,https://cdn.umkmtumbuh.local/materi/plt000285/modul-1.pdf,true,true,2025-09-12 08:50:35
MOD001704,PLT000285,2,2. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,68,https://cdn.umkmtumbuh.local/materi/plt000285/modul-2.pdf,false,true,2025-09-12 08:50:35
MOD001705,PLT000285,3,3. Informasi kemasan,Materi praktik tentang informasi kemasan dengan contoh penerapan langsung pada UMKM.,20,https://cdn.umkmtumbuh.local/materi/plt000285/modul-3.pdf,false,true,2025-09-12 08:50:35
MOD001706,PLT000285,4,4. Mockup kemasan,Pembahasan mockup kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,27,https://cdn.umkmtumbuh.local/materi/plt000285/modul-4.pdf,false,true,2025-09-12 08:50:35
MOD001707,PLT000286,1,1. SOP respon pelanggan,Modul sop respon pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,34,https://cdn.umkmtumbuh.local/materi/plt000286/modul-1.pdf,true,true,2025-09-21 22:43:12
MOD001708,PLT000286,2,2. Komplain pelanggan,Pembahasan komplain pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,41,https://cdn.umkmtumbuh.local/materi/plt000286/modul-2.pdf,false,true,2025-09-21 22:43:12
MOD001709,PLT000286,3,3. Database pelanggan,Modul database pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,48,https://cdn.umkmtumbuh.local/materi/plt000286/modul-3.pdf,false,true,2025-09-21 22:43:12
MOD001710,PLT000286,4,4. Program loyalitas,Pembahasan program loyalitas menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000286/modul-4.pdf,false,true,2025-09-21 22:43:12
MOD001711,PLT000286,5,5. SOP respon pelanggan,Modul sop respon pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,62,https://cdn.umkmtumbuh.local/materi/plt000286/modul-5.pdf,false,true,2025-09-21 22:43:12
MOD001712,PLT000286,6,6. Komplain pelanggan,Modul komplain pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,69,https://cdn.umkmtumbuh.local/materi/plt000286/modul-6.pdf,false,true,2025-09-21 22:43:12
MOD001713,PLT000286,7,7. Database pelanggan,Pembahasan database pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000286/modul-7.pdf,false,true,2025-09-21 22:43:12
MOD001714,PLT000287,1,1. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,28,https://cdn.umkmtumbuh.local/materi/plt000287/modul-1.pdf,true,true,2026-02-26 15:04:17
MOD001715,PLT000287,2,2. Kontrol kualitas,Materi praktik tentang kontrol kualitas dengan contoh penerapan langsung pada UMKM.,35,https://cdn.umkmtumbuh.local/materi/plt000287/modul-2.pdf,false,true,2026-02-26 15:04:17
MOD001716,PLT000287,3,3. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,42,https://cdn.umkmtumbuh.local/materi/plt000287/modul-3.pdf,false,true,2026-02-26 15:04:17
MOD001717,PLT000287,4,4. Pengurangan waste,Materi praktik tentang pengurangan waste dengan contoh penerapan langsung pada UMKM.,49,https://cdn.umkmtumbuh.local/materi/plt000287/modul-4.pdf,false,true,2026-02-26 15:04:17
MOD001718,PLT000287,5,5. SOP produksi,Modul sop produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,56,https://cdn.umkmtumbuh.local/materi/plt000287/modul-5.pdf,false,true,2026-02-26 15:04:17
MOD001719,PLT000287,6,6. Kontrol kualitas,Modul kontrol kualitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,63,https://cdn.umkmtumbuh.local/materi/plt000287/modul-6.pdf,false,true,2026-02-26 15:04:17
MOD001720,PLT000287,7,7. Stok bahan baku,Pembahasan stok bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,70,https://cdn.umkmtumbuh.local/materi/plt000287/modul-7.pdf,false,true,2026-02-26 15:04:17
MOD001721,PLT000288,1,1. Storytelling usaha,Materi praktik tentang storytelling usaha dengan contoh penerapan langsung pada UMKM.,22,https://cdn.umkmtumbuh.local/materi/plt000288/modul-1.pdf,true,false,2024-11-19 22:13:23
MOD001722,PLT000288,2,2. Unique selling point,Modul unique selling point berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,29,https://cdn.umkmtumbuh.local/materi/plt000288/modul-2.pdf,false,false,2024-11-19 22:13:23
MOD001723,PLT000288,3,3. Pitch deck,Pembahasan pitch deck menggunakan studi kasus usaha kecil dan template kerja sederhana.,36,https://cdn.umkmtumbuh.local/materi/plt000288/modul-3.pdf,false,false,2024-11-19 22:13:23
MOD001724,PLT000288,4,4. Simulasi presentasi,Pembahasan simulasi presentasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,43,https://cdn.umkmtumbuh.local/materi/plt000288/modul-4.pdf,false,false,2024-11-19 22:13:23
MOD001725,PLT000289,1,1. Dasar arus kas,Materi praktik tentang dasar arus kas dengan contoh penerapan langsung pada UMKM.,50,https://cdn.umkmtumbuh.local/materi/plt000289/modul-1.pdf,true,true,2025-07-22 15:10:59
MOD001726,PLT000289,2,2. Pencatatan transaksi harian,Pembahasan pencatatan transaksi harian menggunakan studi kasus usaha kecil dan template kerja sederhana.,57,https://cdn.umkmtumbuh.local/materi/plt000289/modul-2.pdf,false,true,2025-07-22 15:10:59
MOD001727,PLT000289,3,3. Laporan laba rugi sederhana,Pembahasan laporan laba rugi sederhana menggunakan studi kasus usaha kecil dan template kerja sederhana.,64,https://cdn.umkmtumbuh.local/materi/plt000289/modul-3.pdf,false,true,2025-07-22 15:10:59
MOD001728,PLT000289,4,4. Evaluasi margin usaha,Pembahasan evaluasi margin usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,71,https://cdn.umkmtumbuh.local/materi/plt000289/modul-4.pdf,false,true,2025-07-22 15:10:59
MOD001729,PLT000289,5,5. Dasar arus kas,Materi praktik tentang dasar arus kas dengan contoh penerapan langsung pada UMKM.,23,https://cdn.umkmtumbuh.local/materi/plt000289/modul-5.pdf,false,true,2025-07-22 15:10:59
MOD001730,PLT000289,6,6. Pencatatan transaksi harian,Pembahasan pencatatan transaksi harian menggunakan studi kasus usaha kecil dan template kerja sederhana.,30,https://cdn.umkmtumbuh.local/materi/plt000289/modul-6.pdf,false,true,2025-07-22 15:10:59
MOD001731,PLT000289,7,7. Laporan laba rugi sederhana,Modul laporan laba rugi sederhana berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,37,https://cdn.umkmtumbuh.local/materi/plt000289/modul-7.pdf,false,true,2025-07-22 15:10:59
MOD001732,PLT000290,1,1. Segmentasi pelanggan,Modul segmentasi pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,44,https://cdn.umkmtumbuh.local/materi/plt000290/modul-1.pdf,true,true,2026-04-16 21:58:14
MOD001733,PLT000290,2,2. Konten Instagram dan TikTok,Modul konten instagram dan tiktok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,51,https://cdn.umkmtumbuh.local/materi/plt000290/modul-2.pdf,false,true,2026-04-16 21:58:14
MOD001734,PLT000290,3,3. Kalender promosi,Materi praktik tentang kalender promosi dengan contoh penerapan langsung pada UMKM.,58,https://cdn.umkmtumbuh.local/materi/plt000290/modul-3.pdf,false,true,2026-04-16 21:58:14
MOD001735,PLT000290,4,4. Evaluasi metrik kampanye,Pembahasan evaluasi metrik kampanye menggunakan studi kasus usaha kecil dan template kerja sederhana.,65,https://cdn.umkmtumbuh.local/materi/plt000290/modul-4.pdf,false,true,2026-04-16 21:58:14
MOD001736,PLT000290,5,5. Segmentasi pelanggan,Modul segmentasi pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,72,https://cdn.umkmtumbuh.local/materi/plt000290/modul-5.pdf,false,true,2026-04-16 21:58:14
MOD001737,PLT000290,6,6. Konten Instagram dan TikTok,Pembahasan konten instagram dan tiktok menggunakan studi kasus usaha kecil dan template kerja sederhana.,24,https://cdn.umkmtumbuh.local/materi/plt000290/modul-6.pdf,false,true,2026-04-16 21:58:14
MOD001738,PLT000291,1,1. Pencahayaan dasar,Modul pencahayaan dasar berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,31,https://cdn.umkmtumbuh.local/materi/plt000291/modul-1.pdf,true,true,2025-01-24 10:35:54
MOD001739,PLT000291,2,2. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,38,https://cdn.umkmtumbuh.local/materi/plt000291/modul-2.pdf,false,true,2025-01-24 10:35:54
MOD001740,PLT000291,3,3. Editing ringan,Pembahasan editing ringan menggunakan studi kasus usaha kecil dan template kerja sederhana.,45,https://cdn.umkmtumbuh.local/materi/plt000291/modul-3.pdf,false,true,2025-01-24 10:35:54
MOD001741,PLT000291,4,4. Katalog marketplace,Materi praktik tentang katalog marketplace dengan contoh penerapan langsung pada UMKM.,52,https://cdn.umkmtumbuh.local/materi/plt000291/modul-4.pdf,false,true,2025-01-24 10:35:54
MOD001742,PLT000291,5,5. Pencahayaan dasar,Materi praktik tentang pencahayaan dasar dengan contoh penerapan langsung pada UMKM.,59,https://cdn.umkmtumbuh.local/materi/plt000291/modul-5.pdf,false,true,2025-01-24 10:35:54
MOD001743,PLT000291,6,6. Angle foto produk,Pembahasan angle foto produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,66,https://cdn.umkmtumbuh.local/materi/plt000291/modul-6.pdf,false,true,2025-01-24 10:35:54
MOD001744,PLT000292,1,1. NIB dan OSS,Materi praktik tentang nib dan oss dengan contoh penerapan langsung pada UMKM.,73,https://cdn.umkmtumbuh.local/materi/plt000292/modul-1.pdf,true,true,2024-04-30 04:34:15
MOD001745,PLT000292,2,2. NPWP usaha,Modul npwp usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,25,https://cdn.umkmtumbuh.local/materi/plt000292/modul-2.pdf,false,true,2024-04-30 04:34:15
